Mod:Item:MetaData, Localized Name
twilightforest:lamp_of_cinders, 余烬之灯
twilightforest:alpha_fur, 雪怪首领毛皮
twilightforest:yeti_helmet, 雪怪角盔
twilightforest:yeti_chestplate, 雪怪皮衣
twilightforest:yeti_leggings, 雪怪护腿
twilightforest:yeti_boots, 雪怪靴子
twilightforest:ice_bomb, 冰霜炸弹
twilightforest:arctic_fur, 极地毛皮
twilightforest:arctic_helmet, 极地风帽
twilightforest:arctic_chestplate, 极地皮衣
twilightforest:arctic_leggings, 极地护腿
twilightforest:arctic_boots, 极地靴子
twilightforest:magic_beans, 魔豆
twilightforest:giant_pickaxe, 巨人镐
twilightforest:giant_sword, 巨人剑
twilightforest:triple_bow, 三发弓
twilightforest:seeker_bow, 追踪弓
twilightforest:ice_bow, 寒冰弓
twilightforest:ender_bow, 末影弓
twilightforest:ice_sword, 寒冰剑
twilightforest:glass_sword, 玻璃剑
twilightforest:knightmetal_ring, 骑士金属环
twilightforest:block_and_chain, 链锤
twilightforest:cube_talisman, 立方护符
twilightforest:cube_of_annihilation, 湮灭立方
twilightforest:moon_dial, 月相罗盘
twilightforest:twilight_log:0, 暮色橡木
twilightforest:twilight_log:1, 苍穹木
twilightforest:twilight_log:2, 红木
twilightforest:twilight_log:3, 黑木
twilightforest:root:0, 根茎
twilightforest:root:1, 活根
twilightforest:twilight_leaves:0, 暮色橡木树叶
twilightforest:twilight_leaves:1, 苍穹树叶
twilightforest:twilight_leaves:2, 红树树叶
twilightforest:twilight_leaves:3, 彩虹橡树叶
twilightforest:firefly, 萤火虫
twilightforest:cicada, 蝉
twilightforest:maze_stone:0, 遗迹石头
twilightforest:maze_stone:1, 遗迹石砖
twilightforest:maze_stone:2, 錾制遗迹石头
twilightforest:maze_stone:3, 装饰遗迹石砖
twilightforest:maze_stone:4, 破碎遗迹石砖
twilightforest:maze_stone:5, 遗迹苔石砖
twilightforest:maze_stone:6, 遗迹石方块
twilightforest:maze_stone:7, 遗迹石沿
twilightforest:hedge:0, 树篱
twilightforest:boss_spawner:0, 生成 娜迦
twilightforest:boss_spawner:1, 生成 巫妖
twilightforest:boss_spawner:2, 生成 九头蛇
twilightforest:boss_spawner:3, 生成 暮色恶魂
twilightforest:boss_spawner:4, 生成 幻影骑士
twilightforest:boss_spawner:5, 生成 冰雪女王
twilightforest:boss_spawner:6, 生成 米诺菇
twilightforest:boss_spawner:7, 生成 雪怪首领
twilightforest:boss_spawner:9, tile.twilightforest.BossSpawner.9.name
twilightforest:firefly_jar, 萤火虫罐子
twilightforest:twilight_plant:0, 暮色森林苔藓
twilightforest:twilight_plant:1, 鬼臼果
twilightforest:twilight_plant:2, 三叶草 [WIP]
twilightforest:twilight_plant:3, 暮色森林蕨类
twilightforest:twilight_plant:4, 荧光蘑菇
twilightforest:twilight_plant:5, 林地草
twilightforest:twilight_plant:6, 枯死的灌木
twilightforest:twilight_plant:7, 火炬浆果植物
twilightforest:twilight_plant:8, 根须
twilightforest:twilight_plant:9, 树叶堆
twilightforest:uncrafting_table, 拆解台
twilightforest:fire_jet:0, 烟雾方块
twilightforest:fire_jet:3, 火焰喷射
twilightforest:fire_jet:1, 被包裹的烟雾
twilightforest:fire_jet:6, 火焰喷射方块
twilightforest:naga_stone:0, 娜迦石头部
twilightforest:naga_stone:1, 娜迦石
twilightforest:twilight_sapling:0, 暮色橡树树苗
twilightforest:twilight_sapling:1, 苍穹树树苗
twilightforest:twilight_sapling:2, 红树树苗
twilightforest:twilight_sapling:3, 黑树树苗
twilightforest:twilight_sapling:4, 高大暮色橡树树苗
twilightforest:twilight_sapling:5, 时光树树苗
twilightforest:twilight_sapling:6, 变化树树苗
twilightforest:twilight_sapling:7, 矿石树树苗
twilightforest:twilight_sapling:8, 分类树树苗
twilightforest:twilight_sapling:9, 彩虹树树苗
twilightforest:moonworm, 月光蠕虫
twilightforest:magic_log:0, 时光树原木
twilightforest:magic_log:1, 变化树原木
twilightforest:magic_log:2, 矿石树原木
twilightforest:magic_log:3, 分类树原木
twilightforest:magic_leaves:0, 时光树树叶
twilightforest:magic_leaves:1, 变化树树叶
twilightforest:magic_leaves:2, 矿石树树叶
twilightforest:magic_leaves:3, 分类树树叶
twilightforest:magic_log_core:0, 时光树时钟
twilightforest:magic_log_core:1, 变化树心脏
twilightforest:magic_log_core:2, 矿石树核心
twilightforest:magic_log_core:3, 分类树引擎
twilightforest:tower_wood:0, 塔树木板
twilightforest:tower_wood:1, 塔树板箱
twilightforest:tower_wood:2, 破裂塔木
twilightforest:tower_wood:3, 青苔塔木
twilightforest:tower_wood:4, 虫蛀塔木
twilightforest:tower_device:0, 重现的方块
twilightforest:tower_device:2, 消失的方块
twilightforest:tower_device:4, 锁定的消失的方块
twilightforest:tower_device:5, 解锁的消失的方块
twilightforest:tower_device:6, 高塔建设者
twilightforest:tower_device:9, 反建器
twilightforest:tower_device:10, 恶魂陷阱
twilightforest:tower_device:12, 砷铅铁反应堆
twilightforest:stronghold_shield, 要塞护盾
twilightforest:trophy_pedestal:0, 战利品宝座
twilightforest:aurora_block, 极光方块
twilightforest:underbrick:0, 地下砖
twilightforest:underbrick:1, 青苔地下砖
twilightforest:underbrick:2, 碎裂地下砖
twilightforest:underbrick:3, 抛光地下砖
twilightforest:thorns:0, 荆棘
twilightforest:thorns:1, 翠绿荆棘
twilightforest:burnt_thorns, 烧焦荆棘
twilightforest:thorn_rose, 荆棘玫瑰
twilightforest:twilight_leaves_3:0, 荆棘叶
twilightforest:twilight_leaves_3:1, 豆茎叶
twilightforest:deadrock:0, 风化死岩
twilightforest:deadrock:1, 裂纹死岩
twilightforest:deadrock:2, 死岩
twilightforest:dark_leaves, 黑树树叶
twilightforest:aurora_pillar, 极光柱
twilightforest:aurora_slab:0, 极光台阶
twilightforest:trollsteinn, 巨魔岩石
twilightforest:wispy_cloud, 薄云
twilightforest:fluffy_cloud, 浮云
twilightforest:giant_cobblestone, 巨型圆石
twilightforest:giant_log, 巨型原木
twilightforest:giant_leaves, 巨型树叶
twilightforest:giant_obsidian, 巨型黑曜石
twilightforest:uberous_soil, 肥沃泥土
twilightforest:huge_stalk, 巨大的茎
twilightforest:huge_mushgloom, 巨型荧光蘑菇
twilightforest:trollvidr, 巨魔藤蔓
twilightforest:unripe_trollber, 没熟的巨魔莓
twilightforest:trollber, 巨魔莓
twilightforest:knightmetal_block, 骑士金属块
twilightforest:huge_lilypad, 巨型睡莲
twilightforest:huge_waterlily, 巨型荷花
twilightforest:slider:0, 滑动陷阱
twilightforest:slider:1, 滑动陷阱 甲
twilightforest:slider:2, 滑动陷阱 乙
twilightforest:slider:3, 滑动陷阱 丙
twilightforest:castle_brick:0, 城堡砖
twilightforest:castle_brick:1, 磨损城堡砖
twilightforest:castle_brick:2, 碎裂城堡砖
twilightforest:castle_brick:3, 城堡顶瓦
twilightforest:castle_brick:4, 生苔城堡砖
twilightforest:castle_brick:5, 厚重城堡砖
twilightforest:castle_stairs_brick, 城堡砖楼梯
twilightforest:castle_stairs_cracked, 碎裂城堡砖楼梯
twilightforest:castle_stairs_worn, 磨损城堡砖楼梯
twilightforest:castle_stairs_mossy, 生苔城堡砖楼梯
twilightforest:castle_pillar:0, 黑纹城堡砖柱
twilightforest:castle_pillar:1, 黑纹城堡砖瓦
twilightforest:castle_pillar:2, 粗纹城堡砖柱
twilightforest:castle_pillar:3, 粗纹城堡砖瓦
twilightforest:castle_stairs:0, 黑纹城堡砖楼梯
twilightforest:castle_stairs:8, 粗纹城堡砖楼梯
twilightforest:castle_rune_brick:0, 粉红色城堡符文砖
twilightforest:castle_rune_brick:1, 蓝色城堡符文砖
twilightforest:castle_rune_brick:2, 黄色城堡符文砖
twilightforest:castle_rune_brick:3, 紫色城堡符文砖
twilightforest:force_field:0, 紫色力场
twilightforest:force_field:1, 粉红色力场
twilightforest:force_field:2, 橙色力场
twilightforest:force_field:3, 绿色力场
twilightforest:force_field:4, 蓝色力场
twilightforest:cinder_furnace, 余烬熔炉【未实现】
twilightforest:cinder_log, 余烬原木【未实现】
twilightforest:castle_door:0, 黄色城堡门
twilightforest:castle_door:1, 紫色城堡门
twilightforest:castle_door:2, 粉红色城堡门
twilightforest:castle_door:3, 蓝色城堡门
twilightforest:miniature_structure:0, 微缩模型：暮色森林传送门【未实现】
twilightforest:miniature_structure:1, 微缩模型：树篱迷宫【未实现】
twilightforest:miniature_structure:2, 微缩模型：亡灵矿山【未实现】
twilightforest:miniature_structure:3, 微缩模型：谜题羊树丛【未实现】
twilightforest:miniature_structure:4, 微缩模型：蘑菇堡【未实现】
twilightforest:miniature_structure:5, 微缩模型：娜迦花园【未实现】
twilightforest:miniature_structure:6, 微缩模型：巫妖塔【未实现】
twilightforest:miniature_structure:7, 微缩模型：牛头人迷宫【未实现】
twilightforest:miniature_structure:8, 微缩模型：九头蛇巢穴【未实现】
twilightforest:miniature_structure:9, 微缩模型：哥布林要塞【未实现】
twilightforest:miniature_structure:10, 微缩模型：黑暗之塔【未实现】
twilightforest:miniature_structure:11, 微缩模型：雪怪洞窟【未实现】
twilightforest:miniature_structure:12, 微缩模型：极光宫殿【未实现】
twilightforest:miniature_structure:13, 微缩模型：巨魔洞穴与云上楼阁【未实现】
twilightforest:miniature_structure:14, 微缩模型：终焉城堡【未实现】
twilightforest:block_storage:0, 铁树块
twilightforest:block_storage:1, 炽热金属块
twilightforest:block_storage:2, 钢叶块
twilightforest:block_storage:3, 极地毛皮块
twilightforest:block_storage:4, 砷铅铁块
twilightforest:spiral_bricks, 螺旋石砖【开发中】
twilightforest:etched_nagastone, 蚀刻娜迦石
twilightforest:nagastone_pillar, 娜迦石柱
twilightforest:nagastone_stairs:0, 娜迦石楼梯（左）
twilightforest:nagastone_stairs:8, 娜迦石楼梯（右）
twilightforest:etched_nagastone_mossy, 蚀刻娜迦苔石
twilightforest:nagastone_pillar_mossy, 娜迦苔石柱
twilightforest:nagastone_stairs_mossy:0, 娜迦苔石楼梯（左）
twilightforest:nagastone_stairs_mossy:8, 娜迦苔石楼梯（右）
twilightforest:etched_nagastone_weathered, 风化的蚀刻娜迦石
twilightforest:nagastone_pillar_weathered, 风化的娜迦石柱
twilightforest:nagastone_stairs_weathered:0, 风化的娜迦石楼梯（左）
twilightforest:nagastone_stairs_weathered:8, 风化的娜迦石楼梯（右）
twilightforest:auroralized_glass, 极光玻璃
twilightforest:iron_ladder, 铁梯子
twilightforest:terrorcotta_circle, 圈状陶瓦
twilightforest:terrorcotta_diagonal, 对角陶瓦
twilightforest:stone_twist, tile.twilightforest.StonePillar.name
twilightforest:stone_twist_thin, tile.twilightforest.StonePillarThin.name
twilightforest:twilight_oak_planks, 暮色橡木板
twilightforest:twilight_oak_stairs, 暮色橡木楼梯
twilightforest:twilight_oak_slab:0, 暮色橡木台阶
twilightforest:twilight_oak_button, 暮色橡木按钮
twilightforest:twilight_oak_door, 暮色橡木门
twilightforest:twilight_oak_trapdoor, 暮色橡木活板门
twilightforest:twilight_oak_fence, 暮色橡木栅栏
twilightforest:twilight_oak_gate, 暮色橡木栅栏门
twilightforest:twilight_oak_plate, 暮色橡木压力板
twilightforest:canopy_planks, 苍穹木板
twilightforest:canopy_stairs, 苍穹木楼梯
twilightforest:canopy_slab:0, 苍穹木台阶
twilightforest:canopy_button, 苍穹木按钮
twilightforest:canopy_door, 苍穹木门
twilightforest:canopy_trapdoor, 苍穹木活板门
twilightforest:canopy_fence, 苍穹木栅栏
twilightforest:canopy_gate, 苍穹木栅栏门
twilightforest:canopy_plate, 苍穹木压力板
twilightforest:mangrove_planks, 红木板
twilightforest:mangrove_stairs, 红木楼梯
twilightforest:mangrove_slab:0, 红木台阶
twilightforest:mangrove_button, 红木按钮
twilightforest:mangrove_door, 红木门
twilightforest:mangrove_trapdoor, 红木活板门
twilightforest:mangrove_fence, 红木栅栏
twilightforest:mangrove_gate, 红木栅栏门
twilightforest:mangrove_plate, 红木压力板
twilightforest:dark_planks, 黑木木板
twilightforest:dark_stairs, 黑木楼梯
twilightforest:dark_slab:0, 黑木台阶
twilightforest:dark_button, 黑木按钮
twilightforest:dark_door, 黑木门
twilightforest:dark_trapdoor, 黑木活板门
twilightforest:dark_fence, 黑木栅栏
twilightforest:dark_gate, 黑木栅栏门
twilightforest:dark_plate, 黑木压力板
twilightforest:time_planks, 时光木板
twilightforest:time_stairs, 时光木楼梯
twilightforest:time_slab:0, 时光木台阶
twilightforest:time_button, 时光木按钮
twilightforest:time_door, 时光木门
twilightforest:time_trapdoor, 时光木活板门
twilightforest:time_fence, 时光木栅栏
twilightforest:time_gate, 时光木栅栏门
twilightforest:time_plate, 时光木压力板
twilightforest:trans_planks, 变化木板
twilightforest:trans_stairs, 变化木楼梯
twilightforest:trans_slab:0, 变化木台阶
twilightforest:trans_button, 变化木按钮
twilightforest:trans_door, 变化木门
twilightforest:trans_trapdoor, 变化木活板门
twilightforest:trans_fence, 变化木栅栏
twilightforest:trans_gate, 变化木栅栏门
twilightforest:trans_plate, 变化木压力板
twilightforest:mine_planks, 矿石木板
twilightforest:mine_stairs, 矿石木楼梯
twilightforest:mine_slab:0, 矿石木台阶
twilightforest:mine_button, 矿石木按钮
twilightforest:mine_door, 矿石木门
twilightforest:mine_trapdoor, 矿石木活板门
twilightforest:mine_fence, 矿石木栅栏
twilightforest:mine_gate, 矿石木栅栏门
twilightforest:mine_plate, 矿石木压力板
twilightforest:sort_planks, 分类木板
twilightforest:sort_stairs, 分类木楼梯
twilightforest:sort_slab:0, 分类木台阶
twilightforest:sort_button, 分类木按钮
twilightforest:sort_door, 分类木门
twilightforest:sort_trapdoor, 分类木活板门
twilightforest:sort_fence, 分类木栅栏
twilightforest:sort_gate, 分类木栅栏门
twilightforest:sort_plate, 分类木压力板
twilightforest:shader:0, 暮色皮肤：暮色
twilightforest:shader:0, 暮色皮肤：Firefly
twilightforest:shader:0, 暮色皮肤：Pinch Beetle
twilightforest:shader:0, 暮色皮肤：娜迦石
twilightforest:shader:0, 暮色皮肤：迷宫石
twilightforest:shader:0, 暮色皮肤：地下砖
twilightforest:shader:0, 暮色皮肤：塔木
twilightforest:shader:0, 暮色皮肤：Carminite
twilightforest:shader:0, 暮色皮肤：极光
twilightforest:shader:0, 暮色皮肤：Ironwood
twilightforest:shader:0, 暮色皮肤：Steeleaf
twilightforest:shader:0, 暮色皮肤：Knightly
twilightforest:shader:0, 暮色皮肤：Fiery
twilightforest:shader:0, 暮色皮肤：终焉城堡
twilightforest:shader:0, 暮色皮肤：Cube of Annihilation
twilightforest:shader:0, 暮色皮肤：Questing Ram
twilightforest:shader:0, 暮色皮肤：娜迦
twilightforest:shader:0, 暮色皮肤：巫妖
twilightforest:shader:0, 暮色皮肤：米诺菇
twilightforest:shader:0, 暮色皮肤：九头蛇
twilightforest:shader:0, 暮色皮肤：幻影骑士
twilightforest:shader:0, 暮色皮肤：暮色恶魂
twilightforest:shader:0, 暮色皮肤：雪怪首领
twilightforest:shader:0, 暮色皮肤：冰雪女王
tconstruct:book, 匠魂宝典
tconstruct:soil:0, 水泥
tconstruct:soil:1, 绿色黏滑泥泞
tconstruct:soil:2, 蓝色黏滑泥泞
tconstruct:soil:3, 黄泉土
tconstruct:soil:4, 神圣土
tconstruct:soil:5, 熔岩黏滑泥泞
tconstruct:slime:1, 史莱姆块
tconstruct:slime:2, 史莱姆块
tconstruct:slime:3, 凝血块
tconstruct:slime:4, 史莱姆块
tconstruct:slime_congealed:0, 凝固史莱姆块
tconstruct:slime_congealed:1, 凝固史莱姆块
tconstruct:slime_congealed:2, 凝固史莱姆块
tconstruct:slime_congealed:3, 凝固血块
tconstruct:slime_congealed:4, 凝固史莱姆块
tconstruct:ore:0, 钴矿石
tconstruct:ore:1, 阿迪特矿石
tconstruct:firewood:0, 熔岩木
tconstruct:firewood:1, 烈焰木
tconstruct:deco_ground:0, 泥砖
tconstruct:clear_glass:0, 通透玻璃
tconstruct:clear_stained_glass:0, 通透白色染色玻璃
tconstruct:clear_stained_glass:1, 通透橙色染色玻璃
tconstruct:clear_stained_glass:2, 通透品红色染色玻璃
tconstruct:clear_stained_glass:3, 通透淡蓝色染色玻璃
tconstruct:clear_stained_glass:4, 通透黄色染色玻璃
tconstruct:clear_stained_glass:5, 通透黄绿色染色玻璃
tconstruct:clear_stained_glass:6, 通透粉红色染色玻璃
tconstruct:clear_stained_glass:7, 通透灰色染色玻璃
tconstruct:clear_stained_glass:8, 通透淡灰色染色玻璃
tconstruct:clear_stained_glass:9, 通透青色染色玻璃
tconstruct:clear_stained_glass:10, 通透紫色染色玻璃
tconstruct:clear_stained_glass:11, 通透蓝色染色玻璃
tconstruct:clear_stained_glass:12, 通透棕色染色玻璃
tconstruct:clear_stained_glass:13, 通透绿色染色玻璃
tconstruct:clear_stained_glass:14, 通透红色染色玻璃
tconstruct:clear_stained_glass:15, 通透黑色染色玻璃
tconstruct:deco_ground_slab:0, 泥砖台阶
tconstruct:firewood_slab:0, 熔岩木台阶
tconstruct:firewood_slab:1, 烈焰木台阶
tconstruct:mudbrick_stairs:0, 泥砖楼梯
tconstruct:firewood_stairs:0, 烈焰木楼梯
tconstruct:lavawood_stairs:0, 熔岩木楼梯
tconstruct:nuggets:0, 钴粒
tconstruct:nuggets:1, 阿迪特粒
tconstruct:nuggets:2, 玛玉灵粒
tconstruct:nuggets:3, 骑士史莱姆粒
tconstruct:nuggets:4, 生铁粒
tconstruct:ingots:0, 钴锭
tconstruct:ingots:1, 阿迪特锭
tconstruct:ingots:2, 玛玉灵锭
tconstruct:ingots:3, 骑士史莱姆锭
tconstruct:ingots:4, 生铁锭
tconstruct:materials:0, 焦黑砖
tconstruct:materials:1, 泥巴砖
tconstruct:materials:2, 干燥粘土砖
tconstruct:materials:9, 绿色史莱姆水晶
tconstruct:materials:10, 蓝色史莱姆水晶
tconstruct:materials:11, 熔岩史莱姆水晶
tconstruct:materials:12, 范围升级器（水平）
tconstruct:materials:13, 范围升级器（垂直）
